Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-11-02,15:00:00,0.952,0.111,241.3,3.97,0.08,0.11,0.42
2007-11-02,16:00:00,0.772,0.096,236.5,3.26,0.1,0.12,0.52
2007-11-02,17:00:00,0.863,0.109,242.3,3.42,0.1,0.14,0.44
2007-11-02,18:00:00,1.642,0.252,240.7,7.05,0.25,0.19,0.81
2007-11-02,19:00:00,1.542,0.196,242.5,6.35,0.2,0.25,0.79
2007-11-02,20:00:00,1.599,0.288,238.6,6.75,0.17,0.29,0.77
2007-11-02,21:00:00,1.85,0.305,237.0,7.81,0.22,0.29,1.07
2007-11-02,22:00:00,0.952,0.165,239.8,3.71,0.17,0.12,0.52
2007-11-02,23:00:00,0.895,0.11,243.7,3.68,0.12,0.11,0.63
2007-11-03,00:00:00,0.529,0.076,240.2,2.42,0.1,0.04,0.28
2007-11-03,01:00:00,0.555,0.099,236.1,2.2,0.04,0.04,0.45
2007-11-03,02:00:00,0.376,0.04,243.4,1.58,0.03,0.05,0.03
2007-11-03,03:00:00,0.234,0.05,240.7,1.09,0.0,0.0,0.15
2007-11-03,04:00:00,0.515,0.069,240.7,2.28,0.11,0.13,0.36
2007-11-03,05:00:00,0.413,0.053,238.9,1.62,0.1,0.04,0.18
2007-11-03,06:00:00,1.398,0.173,238.9,5.84,0.18,0.25,0.94
2007-11-03,07:00:00,1.213,0.216,241.9,5.27,0.14,0.2,0.71
2007-11-03,08:00:00,1.339,0.191,240.4,5.54,0.14,0.23,0.81
2007-11-03,09:00:00,1.168,0.178,241.8,4.66,0.16,0.15,0.58
2007-11-03,10:00:00,1.185,0.184,241.2,4.81,0.14,0.15,0.79
2007-11-03,11:00:00,1.393,0.248,237.4,5.44,0.17,0.27,0.67
2007-11-03,12:00:00,0.871,0.117,241.1,3.87,0.11,0.2,0.56
2007-11-03,13:00:00,1.137,0.165,243.5,4.98,0.13,0.17,0.64
2007-11-03,14:00:00,0.847,0.113,236.7,3.91,0.08,0.2,0.58
2007-11-03,15:00:00,1.057,0.211,236.9,4.37,0.11,0.25,0.54
2007-11-03,16:00:00,1.009,0.173,241.6,3.92,0.09,0.12,0.42
2007-11-03,17:00:00,1.072,0.169,240.5,4.31,0.13,0.21,0.66
2007-11-03,18:00:00,1.906,0.26,240.9,8.18,0.24,0.29,1.07
2007-11-03,19:00:00,1.737,0.302,236.7,7.15,0.21,0.23,0.97
2007-11-03,20:00:00,1.83,0.259,243.6,7.22,0.18,0.27,1.09
2007-11-03,21:00:00,1.884,0.273,236.8,7.6,0.23,0.22,0.92
2007-11-03,22:00:00,1.219,0.206,239.4,4.76,0.13,0.23,0.67
2007-11-03,23:00:00,1.089,0.188,240.2,4.58,0.08,0.18,0.55
2007-11-04,00:00:00,0.305,0.051,243.1,1.33,0.05,0.1,0.37
2007-11-04,01:00:00,0.626,0.077,239.7,2.21,0.07,0.13,0.52
2007-11-04,02:00:00,0.475,0.06,241.7,1.78,0.03,0.06,0.24
2007-11-04,03:00:00,0.609,0.054,239.9,2.68,0.06,0.12,0.34
2007-11-04,04:00:00,0.493,0.061,240.0,1.56,0.08,0.11,0.24
2007-11-04,05:00:00,0.461,0.037,242.6,1.87,0.1,0.14,0.23
2007-11-04,06:00:00,1.441,0.268,240.2,5.98,0.23,0.2,0.72
2007-11-04,07:00:00,1.489,0.24,245.6,6.08,0.18,0.11,0.81
2007-11-04,08:00:00,1.416,0.241,237.9,5.95,0.16,0.28,0.79
2007-11-04,09:00:00,0.995,0.167,242.3,4.16,0.13,0.15,0.42
2007-11-04,10:00:00,1.31,0.177,238.1,5.5,0.16,0.17,0.61
2007-11-04,11:00:00,1.243,0.169,240.6,4.92,0.12,0.12,0.64
2007-11-04,12:00:00,1.0,0.153,238.6,3.98,0.1,0.16,0.6
2007-11-04,13:00:00,1.137,0.154,239.6,4.84,0.18,0.22,0.52
2007-11-04,14:00:00,0.935,0.134,238.0,3.64,0.13,0.15,0.51
2007-11-04,15:00:00,0.967,0.15,237.9,4.14,0.07,0.15,0.56
2007-11-04,16:00:00,0.941,0.126,241.0,3.73,0.1,0.13,0.45
2007-11-04,17:00:00,1.037,0.12,238.4,4.69,0.12,0.16,0.43
2007-11-04,18:00:00,2.067,0.338,243.7,8.03,0.26,0.29,1.12
2007-11-04,19:00:00,1.889,0.264,233.0,8.35,0.26,0.21,1.02
2007-11-04,20:00:00,1.738,0.245,237.8,7.36,0.15,0.28,0.96
2007-11-04,21:00:00,1.646,0.24,241.4,6.87,0.19,0.31,0.98
2007-11-04,22:00:00,1.164,0.151,235.2,4.85,0.16,0.17,0.66
2007-11-04,23:00:00,0.93,0.127,243.1,3.81,0.13,0.09,0.57
2007-11-05,00:00:00,0.506,0.08,239.2,2.07,0.08,0.12,0.19
2007-11-05,01:00:00,0.457,0.053,236.9,1.8,0.06,0.12,0.22
2007-11-05,02:00:00,0.328,0.01,238.6,1.58,0.03,0.04,0.2
2007-11-05,03:00:00,0.2,0.025,241.9,0.83,0.05,0.07,0.21
2007-11-05,04:00:00,0.2,0.06,236.9,0.83,0.03,0.0,0.31
2007-11-05,05:00:00,0.339,0.033,241.7,1.74,0.03,0.0,0.08
2007-11-05,06:00:00,1.214,0.168,237.7,5.42,0.23,0.2,0.75
2007-11-05,07:00:00,1.086,0.158,244.9,4.25,0.17,0.14,0.6
2007-11-05,08:00:00,1.117,0.153,244.9,4.59,0.12,0.17,0.72
2007-11-05,09:00:00,1.101,0.144,235.1,4.68,0.13,0.17,0.52
2007-11-05,10:00:00,0.956,0.132,240.9,4.09,0.16,0.14,0.61
2007-11-05,11:00:00,1.158,0.173,237.9,4.81,0.15,0.16,0.66
2007-11-05,12:00:00,0.872,0.121,240.2,3.58,0.15,0.11,0.65
2007-11-05,13:00:00,0.986,0.168,234.0,4.41,0.15,0.05,0.54
2007-11-05,14:00:00,0.855,0.146,238.2,3.5,0.11,0.07,0.43
2007-11-05,15:00:00,1.004,0.146,240.3,4.24,0.14,0.14,0.49
2007-11-05,16:00:00,0.771,0.135,238.8,3.38,0.11,0.14,0.32
2007-11-05,17:00:00,0.858,0.111,236.7,3.68,0.11,0.14,0.55
2007-11-05,18:00:00,1.746,0.267,242.3,7.29,0.18,0.28,0.89
2007-11-05,19:00:00,1.85,0.273,242.8,7.49,0.2,0.31,1.11
2007-11-05,20:00:00,1.542,0.233,244.4,6.25,0.18,0.2,0.82
2007-11-05,21:00:00,1.528,0.214,244.3,6.01,0.18,0.26,0.88
2007-11-05,22:00:00,0.885,0.151,243.3,3.66,0.15,0.14,0.37
2007-11-05,23:00:00,1.125,0.145,238.8,4.74,0.11,0.23,0.61
2007-11-06,00:00:00,0.38,0.037,243.4,1.53,0.04,0.02,0.16
2007-11-06,01:00:00,0.436,0.087,232.4,1.7,0.08,0.07,0.14
2007-11-06,02:00:00,0.498,0.073,239.6,2.27,0.04,0.07,0.33
2007-11-06,03:00:00,0.44,0.064,235.5,1.75,0.04,0.03,0.34
2007-11-06,04:00:00,0.486,0.034,241.3,2.38,0.03,0.08,0.16
2007-11-06,05:00:00,0.295,0.02,237.8,1.21,0.06,0.16,0.21
2007-11-06,06:00:00,1.287,0.221,237.6,5.71,0.19,0.25,0.68
2007-11-06,07:00:00,1.071,0.138,240.1,4.17,0.12,0.19,0.57
2007-11-06,08:00:00,1.179,0.197,237.4,4.97,0.12,0.13,0.62
2007-11-06,09:00:00,0.984,0.139,242.4,3.55,0.11,0.19,0.6
2007-11-06,10:00:00,0.951,0.143,235.8,4.08,0.09,0.18,0.48
2007-11-06,11:00:00,0.909,0.133,241.5,3.98,0.14,0.16,0.54
2007-11-06,12:00:00,0.786,0.094,244.9,2.99,0.09,0.05,0.35
2007-11-06,13:00:00,1.015,0.146,238.4,4.33,0.15,0.09,0.58
2007-11-06,14:00:00,0.686,0.079,241.2,2.77,0.07,0.13,0.53
2007-11-06,15:00:00,0.831,0.159,241.4,3.37,0.09,0.14,0.45
2007-11-06,16:00:00,0.92,0.165,237.4,3.71,0.09,0.18,0.41
2007-11-06,17:00:00,0.829,0.15,244.8,3.09,0.08,0.13,0.5
2007-11-06,18:00:00,1.367,0.22,241.7,5.44,0.19,0.25,0.85
2007-11-06,19:00:00,1.487,0.23,240.7,6.04,0.15,0.2,0.79
2007-11-06,20:00:00,1.45,0.178,243.3,5.93,0.18,0.21,0.88
2007-11-06,21:00:00,1.438,0.218,242.7,5.98,0.21,0.21,0.93
2007-11-06,22:00:00,0.797,0.116,241.4,3.51,0.08,0.14,0.41
2007-11-06,23:00:00,0.883,0.131,246.6,3.62,0.08,0.17,0.55
2007-11-07,00:00:00,0.439,0.075,241.4,1.92,0.04,0.03,0.25
2007-11-07,01:00:00,0.51,0.054,240.7,2.09,0.08,0.09,0.18
2007-11-07,02:00:00,0.443,0.102,240.4,1.79,0.07,0.08,0.29
2007-11-07,03:00:00,0.4,0.036,234.5,1.6,0.0,0.0,0.32
2007-11-07,04:00:00,0.346,0.063,242.2,1.96,0.05,0.03,0.13
2007-11-07,05:00:00,0.273,0.032,235.4,1.26,0.06,0.11,0.24
2007-11-07,06:00:00,1.196,0.175,244.3,4.9,0.13,0.21,0.63
2007-11-07,07:00:00,1.259,0.189,244.0,5.36,0.16,0.21,0.68
2007-11-07,08:00:00,1.289,0.169,240.7,5.19,0.15,0.22,0.77
2007-11-07,09:00:00,1.055,0.141,244.0,4.34,0.1,0.2,0.46
2007-11-07,10:00:00,0.966,0.144,237.1,4.01,0.11,0.16,0.43
2007-11-07,11:00:00,1.106,0.168,240.5,4.55,0.14,0.15,0.63
2007-11-07,12:00:00,0.677,0.063,237.6,2.96,0.11,0.12,0.49
2007-11-07,13:00:00,0.723,0.12,243.5,3.23,0.08,0.09,0.48
2007-11-07,14:00:00,0.927,0.128,235.9,4.02,0.07,0.2,0.61
2007-11-07,15:00:00,1.072,0.195,239.8,4.9,0.1,0.16,0.6
2007-11-07,16:00:00,0.653,0.077,240.6,2.55,0.09,0.1,0.43
2007-11-07,17:00:00,0.802,0.138,245.1,3.38,0.09,0.13,0.4
2007-11-07,18:00:00,1.598,0.225,233.9,6.95,0.16,0.28,0.8
2007-11-07,19:00:00,1.575,0.261,243.7,6.45,0.21,0.2,0.74
2007-11-07,20:00:00,1.69,0.242,243.4,7.11,0.22,0.26,0.94
2007-11-07,21:00:00,1.674,0.259,238.1,7.06,0.18,0.24,0.97
2007-11-07,22:00:00,0.894,0.116,240.4,3.75,0.13,0.12,0.57
2007-11-07,23:00:00,0.907,0.143,243.1,3.58,0.11,0.18,0.47
2007-11-08,00:00:00,0.322,0.056,238.4,1.05,0.08,0.1,0.2
2007-11-08,01:00:00,0.407,0.063,241.3,1.51,0.07,0.0,0.24
2007-11-08,02:00:00,0.295,0.027,243.7,1.15,0.01,0.02,0.14
2007-11-08,03:00:00,0.48,0.058,240.6,2.03,0.09,0.1,0.37
2007-11-08,04:00:00,0.55,0.086,241.9,2.29,0.06,0.07,0.27
2007-11-08,05:00:00,0.344,0.073,234.6,1.55,0.04,0.05,0.3
2007-11-08,06:00:00,0.969,0.146,240.8,3.84,0.11,0.18,0.47
2007-11-08,07:00:00,1.343,0.196,239.1,5.26,0.21,0.21,0.64
2007-11-08,08:00:00,1.306,0.213,245.4,5.4,0.12,0.19,0.65
2007-11-08,09:00:00,1.055,0.193,238.4,4.24,0.15,0.2,0.58
2007-11-08,10:00:00,1.118,0.176,245.0,4.34,0.07,0.16,0.65
2007-11-08,11:00:00,0.972,0.136,242.9,3.68,0.08,0.2,0.46
2007-11-08,12:00:00,1.004,0.158,239.1,4.48,0.14,0.17,0.63
2007-11-08,13:00:00,1.023,0.164,237.2,4.21,0.13,0.17,0.48
2007-11-08,14:00:00,0.779,0.12,241.8,2.93,0.08,0.11,0.54
2007-11-08,15:00:00,0.814,0.128,237.6,3.47,0.09,0.12,0.54
2007-11-08,16:00:00,0.823,0.122,242.2,3.33,0.08,0.09,0.42
2007-11-08,17:00:00,0.711,0.142,243.1,2.81,0.07,0.12,0.26
2007-11-08,18:00:00,1.665,0.264,240.9,7.24,0.14,0.26,0.89
2007-11-08,19:00:00,1.588,0.244,243.5,6.49,0.15,0.27,0.91
2007-11-08,20:00:00,1.585,0.25,241.1,6.47,0.19,0.18,0.9
2007-11-08,21:00:00,1.72,0.286,244.0,6.98,0.25,0.22,1.0
2007-11-08,22:00:00,0.848,0.112,235.3,3.89,0.1,0.06,0.32
2007-11-08,23:00:00,0.842,0.137,245.6,2.99,0.11,0.1,0.56
2007-11-09,00:00:00,0.2,-0.003,240.8,0.84,0.0,0.05,0.03
2007-11-09,01:00:00,0.461,0.049,241.2,1.65,0.06,0.07,0.2
2007-11-09,02:00:00,0.421,0.049,240.6,1.83,0.08,0.04,0.27
2007-11-09,03:00:00,0.365,0.061,235.8,2.15,0.04,0.11,0.11
2007-11-09,04:00:00,0.448,0.071,242.3,2.08,0.07,0.1,0.32
2007-11-09,05:00:00,0.511,0.084,238.3,2.11,0.12,0.08,0.32
2007-11-09,06:00:00,1.143,0.159,237.4,4.9,0.14,0.19,0.75
2007-11-09,07:00:00,1.282,0.205,240.4,5.49,0.18,0.26,0.67
2007-11-09,08:00:00,0.891,0.129,242.4,3.89,0.09,0.16,0.47
2007-11-09,09:00:00,1.092,0.145,239.4,4.57,0.17,0.2,0.54
2007-11-09,10:00:00,1.148,0.179,238.6,4.74,0.12,0.17,0.72
2007-11-09,11:00:00,0.971,0.129,242.5,3.93,0.16,0.11,0.35
2007-11-09,12:00:00,0.981,0.138,242.6,4.44,0.13,0.12,0.63
2007-11-09,13:00:00,0.954,0.137,241.4,4.05,0.12,0.13,0.56
2007-11-09,14:00:00,0.825,0.15,244.5,3.78,0.08,0.09,0.45
2007-11-09,15:00:00,0.794,0.124,238.8,3.7,0.11,0.04,0.42
2007-11-09,16:00:00,0.856,0.157,238.0,3.71,0.1,0.12,0.51
2007-11-09,17:00:00,0.864,0.146,240.4,3.47,0.09,0.13,0.57
2007-11-09,18:00:00,1.53,0.186,234.6,6.61,0.18,0.24,0.78
2007-11-09,19:00:00,1.504,0.237,237.3,6.25,0.2,0.24,0.81
2007-11-09,20:00:00,1.599,0.215,241.1,6.65,0.15,0.2,0.84
2007-11-09,21:00:00,1.777,0.251,247.4,7.44,0.19,0.28,0.9
2007-11-09,22:00:00,0.946,0.127,242.5,3.65,0.08,0.13,0.55
2007-11-09,23:00:00,1.048,0.134,236.3,4.38,0.17,0.13,0.65
2007-11-10,00:00:00,0.391,0.043,238.3,1.58,0.1,0.06,0.19
2007-11-10,01:00:00,0.456,0.064,240.5,1.75,0.05,0.05,0.21
2007-11-10,02:00:00,0.386,0.036,234.7,1.82,0.0,0.09,0.07
2007-11-10,03:00:00,0.2,0.024,237.3,0.51,0.06,0.0,0.21
2007-11-10,04:00:00,0.295,0.026,239.1,1.51,0.05,0.07,0.24
2007-11-10,05:00:00,0.456,0.099,240.1,1.94,0.05,0.15,0.35
2007-11-10,06:00:00,1.278,0.191,244.1,5.44,0.09,0.15,0.67
2007-11-10,07:00:00,1.424,0.228,240.2,5.92,0.15,0.3,0.88
2007-11-10,08:00:00,1.362,0.204,241.1,5.56,0.11,0.27,0.84
2007-11-10,09:00:00,0.856,0.09,234.2,3.49,0.07,0.2,0.51
2007-11-10,10:00:00,1.079,0.146,239.1,4.46,0.12,0.23,0.66
2007-11-10,11:00:00,1.304,0.201,239.0,5.42,0.19,0.14,0.58
2007-11-10,12:00:00,0.874,0.12,242.6,3.98,0.08,0.13,0.42
2007-11-10,13:00:00,1.182,0.168,242.3,4.75,0.13,0.14,0.59
2007-11-10,14:00:00,0.84,0.138,241.8,3.56,0.12,0.14,0.58
2007-11-10,15:00:00,0.947,0.182,245.1,3.99,0.12,0.18,0.46
2007-11-10,16:00:00,0.836,0.12,238.6,3.25,0.07,0.14,0.47
2007-11-10,17:00:00,1.004,0.135,242.4,4.08,0.08,0.13,0.58
2007-11-10,18:00:00,1.871,0.266,238.2,7.86,0.22,0.22,0.99
2007-11-10,19:00:00,1.791,0.287,248.0,6.97,0.21,0.29,0.99
2007-11-10,20:00:00,1.848,0.263,240.2,7.63,0.18,0.26,0.9
2007-11-10,21:00:00,1.73,0.253,240.5,7.21,0.24,0.25,0.97
2007-11-10,22:00:00,1.257,0.173,239.9,5.46,0.22,0.25,0.69
2007-11-10,23:00:00,1.28,0.213,241.9,5.21,0.18,0.18,0.73
2007-11-11,00:00:00,0.593,0.08,236.5,2.17,0.06,0.07,0.32
2007-11-11,01:00:00,0.325,0.045,238.1,1.72,0.09,0.03,0.22
2007-11-11,02:00:00,0.291,0.013,239.5,1.23,0.05,0.05,0.26
2007-11-11,03:00:00,0.54,0.063,239.2,2.43,0.07,0.08,0.28
2007-11-11,04:00:00,0.529,0.074,236.9,2.25,0.02,0.0,0.4
2007-11-11,05:00:00,0.481,0.042,242.0,1.98,0.06,0.11,0.15
2007-11-11,06:00:00,1.305,0.222,243.6,5.42,0.11,0.13,0.68
2007-11-11,07:00:00,1.378,0.204,240.2,5.59,0.21,0.26,0.68
2007-11-11,08:00:00,1.567,0.265,238.8,7.31,0.17,0.19,0.77
2007-11-11,09:00:00,0.828,0.113,236.5,3.3,0.1,0.1,0.53
2007-11-11,10:00:00,1.09,0.14,237.6,4.76,0.15,0.15,0.68
2007-11-11,11:00:00,1.247,0.183,237.7,5.48,0.13,0.22,0.49
2007-11-11,12:00:00,0.871,0.144,243.5,3.79,0.08,0.15,0.41
2007-11-11,13:00:00,1.199,0.133,239.6,4.68,0.13,0.24,0.75
2007-11-11,14:00:00,1.096,0.169,236.1,5.13,0.08,0.13,0.64
2007-11-11,15:00:00,1.155,0.173,240.0,4.8,0.17,0.07,0.69
2007-11-11,16:00:00,1.104,0.17,244.2,4.48,0.18,0.12,0.61
2007-11-11,17:00:00,1.004,0.157,245.2,4.05,0.18,0.18,0.72
2007-11-11,18:00:00,2.104,0.311,239.2,8.72,0.22,0.35,1.22
2007-11-11,19:00:00,1.942,0.286,244.5,8.18,0.28,0.32,0.97
2007-11-11,20:00:00,1.779,0.273,243.3,7.22,0.19,0.31,0.83
2007-11-11,21:00:00,1.447,0.256,242.3,6.03,0.12,0.19,0.72
2007-11-11,22:00:00,1.137,0.203,238.4,4.77,0.12,0.22,0.59
2007-11-11,23:00:00,1.201,0.213,236.3,5.19,0.17,0.26,0.74
2007-11-12,00:00:00,0.2,0.026,243.4,1.09,0.02,0.0,0.12
2007-11-12,01:00:00,0.462,0.083,230.9,1.86,0.01,0.0,0.34
2007-11-12,02:00:00,0.409,0.048,240.4,1.58,0.0,0.08,0.16
2007-11-12,03:00:00,0.2,0.004,238.9,0.7,0.01,0.08,0.08
2007-11-12,04:00:00,0.263,0.049,241.9,1.48,0.04,0.14,0.22
2007-11-12,05:00:00,0.511,0.064,239.1,2.03,0.07,0.09,0.17
2007-11-12,06:00:00,1.109,0.167,246.8,4.65,0.18,0.15,0.6
2007-11-12,07:00:00,1.317,0.179,240.7,5.56,0.14,0.18,0.7
2007-11-12,08:00:00,1.239,0.163,236.6,4.93,0.17,0.17,0.67
2007-11-12,09:00:00,1.106,0.145,240.2,4.67,0.15,0.24,0.61
2007-11-12,10:00:00,1.128,0.19,242.3,4.39,0.15,0.13,0.65
2007-11-12,11:00:00,0.966,0.171,236.6,3.75,0.02,0.18,0.64
2007-11-12,12:00:00,0.861,0.089,243.2,3.65,0.14,0.06,0.59
2007-11-12,13:00:00,0.892,0.16,241.2,3.46,0.14,0.07,0.45
2007-11-12,14:00:00,0.982,0.143,241.8,3.94,0.13,0.16,0.5
2007-11-12,15:00:00,0.791,0.156,244.0,3.08,0.14,0.17,0.35
2007-11-12,16:00:00,1.039,0.135,239.1,4.42,0.19,0.17,0.55
2007-11-12,17:00:00,0.561,0.108,241.2,2.35,0.06,0.09,0.35
2007-11-12,18:00:00,1.51,0.227,243.4,6.32,0.16,0.31,0.58
2007-11-12,19:00:00,1.723,0.258,238.6,6.8,0.23,0.2,0.87
2007-11-12,20:00:00,1.692,0.269,240.7,7.01,0.24,0.26,0.87
2007-11-12,21:00:00,1.61,0.235,240.5,6.57,0.22,0.23,0.99
2007-11-12,22:00:00,1.022,0.16,241.6,4.0,0.08,0.15,0.65
2007-11-12,23:00:00,0.774,0.12,236.6,3.23,0.1,0.17,0.43
2007-11-13,00:00:00,0.514,0.087,241.2,2.01,0.09,0.03,0.26
2007-11-13,01:00:00,0.221,0.024,240.5,1.09,0.03,0.07,0.13
2007-11-13,02:00:00,0.457,0.087,244.2,2.1,0.05,0.03,0.32
2007-11-13,03:00:00,0.444,0.067,233.8,1.58,0.06,0.06,0.19
2007-11-13,04:00:00,0.229,0.051,237.1,1.4,0.04,0.1,0.0
2007-11-13,05:00:00,0.369,0.063,236.2,1.86,0.03,0.08,0.28
2007-11-13,06:00:00,1.303,0.208,241.6,5.32,0.19,0.21,0.75
2007-11-13,07:00:00,1.159,0.167,241.2,4.77,0.14,0.24,0.63
2007-11-13,08:00:00,1.421,0.204,243.8,5.82,0.13,0.22,0.69
2007-11-13,09:00:00,0.8,0.109,242.8,3.73,0.14,0.07,0.48
2007-11-13,10:00:00,0.917,0.134,244.9,3.66,0.1,0.11,0.35
2007-11-13,11:00:00,1.095,0.17,236.4,4.7,0.17,0.12,0.63
2007-11-13,12:00:00,0.878,0.11,239.4,3.4,0.11,0.14,0.48
2007-11-13,13:00:00,0.861,0.132,240.3,3.7,0.07,0.11,0.47
2007-11-13,14:00:00,0.864,0.095,238.9,3.48,0.12,0.09,0.41
2007-11-13,15:00:00,0.919,0.139,235.5,4.04,0.08,0.21,0.52
2007-11-13,16:00:00,0.885,0.126,236.2,3.47,0.09,0.1,0.37
2007-11-13,17:00:00,0.844,0.171,247.3,3.33,0.05,0.16,0.48
2007-11-13,18:00:00,1.705,0.224,234.8,7.08,0.15,0.21,0.96
2007-11-13,19:00:00,1.872,0.27,243.8,7.94,0.26,0.27,1.15
2007-11-13,20:00:00,1.578,0.25,236.8,6.89,0.16,0.23,0.8
2007-11-13,21:00:00,1.509,0.262,244.8,6.23,0.21,0.24,0.8
2007-11-13,22:00:00,1.003,0.143,244.4,4.34,0.14,0.11,0.51
2007-11-13,23:00:00,0.773,0.106,236.6,3.63,0.14,0.16,0.33
2007-11-14,00:00:00,0.324,0.021,240.7,1.06,0.02,0.06,0.07
2007-11-14,01:00:00,0.219,0.06,239.5,0.79,0.0,0.06,0.18
2007-11-14,02:00:00,0.466,0.054,242.2,2.47,0.02,0.08,0.28
2007-11-14,03:00:00,0.449,0.084,236.1,1.54,0.1,0.14,0.26
2007-11-14,04:00:00,0.424,0.052,241.6,1.83,0.05,0.07,0.31
2007-11-14,05:00:00,0.507,0.089,241.8,2.45,0.04,0.11,0.25
2007-11-14,06:00:00,1.36,0.215,235.0,6.0,0.15,0.21,0.72
2007-11-14,07:00:00,1.25,0.192,243.7,5.11,0.19,0.14,0.58
2007-11-14,08:00:00,1.014,0.146,246.3,3.84,0.17,0.18,0.51
2007-11-14,09:00:00,1.138,0.199,242.2,4.99,0.17,0.11,0.6
2007-11-14,10:00:00,1.104,0.16,244.3,4.48,0.14,0.16,0.65
2007-11-14,11:00:00,1.157,0.152,234.9,4.95,0.17,0.15,0.53
2007-11-14,12:00:00,1.043,0.139,237.6,4.28,0.07,0.22,0.55
2007-11-14,13:00:00,1.117,0.115,239.8,4.5,0.15,0.17,0.52
2007-11-14,14:00:00,0.767,0.154,243.1,3.33,0.11,0.1,0.41
2007-11-14,15:00:00,0.587,0.093,240.3,2.32,0.05,0.12,0.36
2007-11-14,16:00:00,0.87,0.17,242.5,3.66,0.05,0.14,0.44
2007-11-14,17:00:00,0.85,0.115,241.1,3.65,0.07,0.03,0.39
2007-11-14,18:00:00,1.563,0.275,238.2,6.41,0.19,0.25,0.94
2007-11-14,19:00:00,1.829,0.276,244.0,7.34,0.2,0.32,1.18
2007-11-14,20:00:00,1.405,0.215,237.9,5.35,0.14,0.21,0.79
2007-11-14,21:00:00,1.702,0.253,240.7,7.15,0.23,0.25,0.93
2007-11-14,22:00:00,0.656,0.086,238.8,2.77,0.12,0.08,0.26
2007-11-14,23:00:00,0.87,0.171,241.0,3.33,0.09,0.15,0.41
2007-11-15,00:00:00,0.511,0.082,241.7,2.28,0.05,0.09,0.19
2007-11-15,01:00:00,0.491,0.082,241.7,1.86,0.06,0.07,0.22
2007-11-15,02:00:00,0.419,0.048,238.0,1.62,0.09,0.09,0.09
2007-11-15,03:00:00,0.498,0.076,240.6,2.14,0.0,0.13,0.35
2007-11-15,04:00:00,0.402,0.055,237.4,1.8,0.08,0.05,0.27
2007-11-15,05:00:00,0.434,0.075,244.7,1.82,0.03,0.08,0.23
2007-11-15,06:00:00,1.137,0.169,238.7,4.6,0.15,0.19,0.6
2007-11-15,07:00:00,1.112,0.167,237.2,4.92,0.14,0.14,0.6
2007-11-15,08:00:00,1.192,0.152,235.5,5.3,0.16,0.25,0.66
2007-11-15,09:00:00,0.96,0.13,240.8,3.99,0.15,0.13,0.48
2007-11-15,10:00:00,1.125,0.122,237.9,4.48,0.17,0.22,0.66
2007-11-15,11:00:00,1.144,0.2,236.5,4.49,0.14,0.15,0.47
2007-11-15,12:00:00,1.011,0.15,241.0,4.27,0.08,0.22,0.5
2007-11-15,13:00:00,0.899,0.157,240.9,3.63,0.11,0.12,0.51
2007-11-15,14:00:00,0.75,0.126,239.2,3.0,0.1,0.1,0.34
2007-11-15,15:00:00,0.839,0.136,241.2,3.82,0.14,0.09,0.29
2007-11-15,16:00:00,0.737,0.108,237.0,3.35,0.06,0.19,0.37
2007-11-15,17:00:00,0.607,0.069,244.2,2.28,0.14,0.11,0.21
2007-11-15,18:00:00,1.508,0.244,245.1,5.69,0.24,0.31,0.79
2007-11-15,19:00:00,1.779,0.264,237.8,7.48,0.26,0.27,1.02
2007-11-15,20:00:00,1.588,0.263,240.7,7.04,0.22,0.25,1.01
2007-11-15,21:00:00,1.605,0.234,237.1,7.03,0.2,0.21,0.9
2007-11-15,22:00:00,0.978,0.167,242.8,4.13,0.05,0.14,0.51
2007-11-15,23:00:00,0.988,0.083,239.7,4.11,0.16,0.16,0.43
2007-11-16,00:00:00,0.261,0.049,233.5,0.85,0.09,0.03,0.13
2007-11-16,01:00:00,0.327,0.033,236.1,1.39,0.01,0.1,0.12
2007-11-16,02:00:00,0.285,0.038,241.7,1.35,0.03,0.02,0.02
2007-11-16,03:00:00,0.457,0.066,239.7,1.94,0.04,0.0,0.32
2007-11-16,04:00:00,0.361,0.084,241.3,1.73,0.05,0.06,0.3
2007-11-16,05:00:00,0.2,0.042,243.0,0.77,0.06,0.06,0.15
2007-11-16,06:00:00,1.063,0.167,240.0,4.27,0.09,0.18,0.58
2007-11-16,07:00:00,1.139,0.161,239.4,4.99,0.14,0.15,0.56
2007-11-16,08:00:00,1.175,0.159,235.9,4.96,0.13,0.15,0.74
2007-11-16,09:00:00,1.088,0.18,240.2,4.68,0.13,0.21,0.66
2007-11-16,10:00:00,0.91,0.116,238.8,3.64,0.13,0.15,0.54
2007-11-16,11:00:00,0.611,0.086,241.0,2.73,0.05,0.19,0.4
2007-11-16,12:00:00,0.888,0.16,240.0,3.71,0.1,0.1,0.44
2007-11-16,13:00:00,1.058,0.17,232.2,4.57,0.08,0.15,0.49
2007-11-16,14:00:00,0.859,0.136,238.9,3.87,0.12,0.12,0.39
2007-11-16,15:00:00,0.668,0.103,243.9,2.44,0.08,0.15,0.43
2007-11-16,16:00:00,0.808,0.126,240.0,3.18,0.11,0.09,0.38
2007-11-16,17:00:00,0.605,0.094,238.3,2.25,0.11,0.0,0.41
